qid,b1,b2,b3,b4,b5h,b9h
5addb5035542995b365fab68,0.000000,0.393078,0.513718,0.806250,0.968750,0.750000
5addba895542995b365fab72,0.000000,0.968750,0.000000,0.906250,0.875000,0.750000
5addcb7f5542997dc7907035,0.000000,0.553750,0.522500,0.566250,0.535000,0.410000
5adddb7e5542997dc790705f,0.412100,0.452171,0.418397,0.467976,0.473698,0.666250
5adddbd45542992200553b66,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5adddfc95542990dbb2f7ed4,0.000000,0.968750,0.490231,0.906250,0.000000,0.000000
5adde4fe5542990dbb2f7eed,0.000000,0.532386,0.567500,0.435758,0.505000,0.184615
5adde9a55542995b365fab83,0.360481,0.400480,0.272703,0.236390,0.307360,0.198692
5added1d5542995b365fab8c,0.000000,0.439330,0.000000,0.906250,0.875000,0.000000
5addeec75542997dc79070c2,0.299983,0.345735,0.641153,0.465792,0.424780,0.307308
5addf0065542997dc79070cc,0.359790,0.387672,0.937500,0.906250,0.875000,0.968750
5addf2765542995b365fab97,0.000000,0.000000,0.000000,0.493148,0.000000,0.200240
5addf3915542992200553bbe,0.000000,0.404214,0.372964,0.432333,0.937500,0.492629
5addf5aa5542995b365fab9f,0.421226,0.000000,0.917500,0.886250,0.755000,0.366498
5addf72c5542997dc79070ec,0.000000,0.505410,0.000000,0.507847,0.468516,0.650000
5addf7fa5542997dc79070f1,0.250920,0.399521,0.271833,0.458902,0.383902,0.407312
5addfcec5542992200553bca,0.000000,0.608750,0.532140,0.906250,0.937500,0.750000
5addfd5e5542997545bbbde3,0.000000,0.000000,0.916071,0.467107,0.433574,0.362586
5ade011e5542997545bbbdfa,0.000000,0.405222,0.000000,0.425808,0.000000,0.264214
5ade05dd5542995b365fabc9,0.000000,0.394222,0.450127,0.318227,0.426577,0.257116
5ade060c5542995b365fabcb,0.000000,0.000000,0.000000,0.363977,0.332085,0.124798
5ade0ace5542995b365fabe5,0.000000,0.000000,0.395938,0.368580,0.875000,0.218256
5ade0cc95542995b365fabeb,0.392164,0.793750,0.937500,0.906250,0.937500,0.968750
5ade151055429939a52fe7fe,0.000000,0.000000,0.000000,0.831250,0.875000,0.000000
5ade1aa855429975fa854e4d,0.000000,0.000000,0.489817,0.559167,0.509439,0.497447
5ade1d9455429975fa854e65,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ade1ec055429975fa854e6e,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ade281655429939a52fe845,0.265376,0.000000,0.000000,0.000000,0.000000,0.000000
5ade2cf1554299728e26c65c,0.000000,0.968750,0.937500,0.806250,0.862500,0.893750
5ade311855429939a52fe85b,0.000000,0.000000,0.509946,0.432156,0.447446,0.322446
5ade31835542997c77adeda7,0.000000,0.492956,0.473073,0.425004,0.410526,0.520082
5ade35f65542997c77adedad,0.280914,0.428979,0.413584,0.452364,0.366225,0.311706
5ade44755542992fa25da71c,0.000000,0.000000,0.518895,0.000000,0.841667,0.219373
5ade4748554299728e26c6a5,0.000000,0.305796,0.448750,0.413752,0.386240,0.256281
5ade5311554299728e26c6ca,0.000000,0.000000,0.347675,0.000000,0.387120,0.000000
5ade5bbc5542997c77adee11,0.000000,0.968750,0.862500,0.000000,0.893750,0.750000
5ade60fd554299728e26c6fd,0.000000,0.000000,0.000000,0.463190,0.429600,0.307855
5ade637955429939a52fe897,0.000000,0.396219,0.000000,0.000000,0.000000,0.325579
5ade63ff5542992fa25da76c,0.000000,0.968750,0.524530,0.479566,0.875000,0.373259
5ade64875542997c77adee18,0.000000,0.505808,0.480625,0.493662,0.908750,0.968750
5ade65655542997c77adee19,0.281040,0.346044,0.318114,0.275290,0.357259,0.239964
5ade658055429975fa854ebc,0.000000,0.000000,0.490357,0.500954,0.875000,0.893750
5ade66675542992fa25da76e,0.000000,0.000000,0.000000,0.000000,0.466061,0.875000
5ade700a5542997c77adee2b,0.850000,0.893750,0.937500,0.937500,0.800000,0.675000
5ade76015542997c77adee33,0.000000,0.000000,0.461848,0.417516,0.000000,0.000000
5ade76a355429939a52fe8cc,0.000000,0.000000,0.937500,0.447923,0.875000,0.750000
5ade7b6955429939a52fe8d4,0.000000,0.000000,0.620840,0.000000,0.558340,0.000000
5ade89405542997c77adee4b,0.000000,0.000000,0.000000,0.432697,0.000000,0.197427
5ade8a9855429975fa854efb,0.750000,0.968750,0.968750,0.968750,0.893750,0.906250
5ade8d9a55429975fa854f0f,0.000000,0.000000,0.000000,0.000000,0.000000,0.105046
5ade90215542992fa25da7cb,0.000000,0.000000,0.937500,0.381958,0.862500,0.893750
5ade92d75542997c77adee5d,0.000000,0.000000,0.349997,0.831250,0.800000,0.968750
5ade9602554299728e26c746,0.000000,0.476408,0.000000,0.000000,0.407082,0.843750
5ade9d44554299728e26c76e,0.372231,0.486474,0.486731,0.423998,0.392421,0.266039
5ade9dff5542992fa25da7dd,0.438447,0.000000,0.572016,0.464436,0.488948,0.000000
5adea03055429939a52fe910,0.354962,0.342083,0.445506,0.454583,0.231812,0.298333
5adea21655429939a52fe91b,0.000000,0.893750,0.862500,0.553232,0.875000,0.194166
5adea48155429975fa854f2d,0.000000,0.000000,0.367744,0.445100,0.000000,0.302650
5adea5ea5542992fa25da7f0,0.000000,0.000000,0.937500,0.537318,0.000000,0.496962
5adea84b55429975fa854f54,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5adea93555429975fa854f5a,0.000000,0.402608,0.370722,0.000000,0.301784,0.413846
5adeafbd55429939a52fe957,0.252055,0.337869,0.345127,0.314583,0.350369,0.157143
5adeb4d655429939a52fe967,0.383333,0.602083,0.570833,0.862500,0.508333,0.800000
5adeb89b554299728e26c77c,0.000000,0.497092,0.937500,0.495987,0.875000,0.471477
5adeb9265542992fa25da825,0.000000,0.000000,0.000000,0.441250,0.305096,0.182265
5adebbb0554299728e26c792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5adebd65554299728e26c7a8,0.257674,0.477842,0.269555,0.338247,0.404520,0.180201
5adec21c554299728e26c7c5,0.393663,0.329561,0.481163,0.453876,0.422626,0.215461
5adec47555429975fa854f84,0.000000,0.544060,0.366972,0.588626,0.959073,0.000000
5adec74e5542995534e8c70c,0.260767,0.226251,0.446012,0.236995,0.285353,0.006402
5adec8ad55429975fa854f8f,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5adec9aa5542992fa25da84f,0.369212,0.968750,0.937500,0.937500,0.875000,0.937500
5adecc235542995ec70e8f1b,0.000000,0.968750,0.400690,0.000000,0.409813,0.281194
5adecd175542995ec70e8f1e,0.000000,0.485266,0.340940,0.000000,0.479105,0.186765
5aded8b9554299728e26c7d8,0.358712,0.508806,0.445776,0.417050,0.384243,0.290056
5adf0cdc5542995534e8c73f,0.000000,0.485199,0.937500,0.000000,0.391433,0.000000
5adf199a5542995534e8c74b,0.280203,0.414687,0.485985,0.452187,0.461809,0.207547
5adf1c645542993344016bda,0.850000,0.968750,0.937500,0.906250,0.968750,0.812500
5adf25e95542992d7e9f92bc,0.000000,0.442819,0.000000,0.494618,0.403278,0.559100
5adf2a275542993a75d263ff,0.000000,0.406527,0.448956,0.418768,0.388603,0.311360
5adf2aa85542993a75d26404,0.355289,0.298934,0.368772,0.236873,0.207197,0.081458
5adf2cab5542995534e8c766,0.000000,0.968750,0.937500,0.479519,0.875000,0.323269
5adf2fe55542993a75d26419,0.366179,0.486739,0.000000,0.000000,0.292529,0.000000
5adf33ce5542995ec70e8f8e,0.368095,0.431937,0.378775,0.440948,0.431937,0.426131
5adf362c5542992d7e9f92d1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5adf3e5a5542995ec70e8f9f,0.000000,0.613991,0.635000,0.555919,0.518419,0.465751
5adf425e5542993a75d26459,0.000000,0.000000,0.000000,0.290324,0.402880,0.280262
5adf49dc5542993a75d26495,0.000000,0.000000,0.000000,0.429160,0.218931,0.306351
5adf57715542995ec70e8fc9,0.000000,0.000000,0.511655,0.395678,0.351907,0.352419
5adf59695542995534e8c79a,0.365383,0.503485,0.472131,0.434946,0.462847,0.428088
5adf5b5b5542993a75d264d6,0.000000,0.361750,0.523364,0.492114,0.862500,0.350412
5adf5c6b5542995534e8c79c,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5adf611d5542995ec70e8fdd,0.000000,0.000000,0.531083,0.000000,0.355297,0.167500
5adf73385542992d7e9f9371,0.000000,0.492553,0.457871,0.425991,0.424556,0.401023
5adf73385542992d7e9f9372,0.000000,0.968750,0.937500,0.526585,0.610441,0.906250
5adf73895542992d7e9f9377,0.000000,0.000000,0.000000,0.000000,0.000000,0.293580
5adf85755542993344016cb7,0.000000,0.434917,0.937500,0.906250,0.875000,0.875000
5adf8fcd5542995ec70e903b,0.498750,0.418370,0.491944,0.328766,0.376669,0.513438
5adf9207554299025d62a2c4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5adf9286554299025d62a2c6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5adf9afa5542995534e8c80c,0.261715,0.481250,0.000000,0.000000,0.462500,0.167674
5adfa0225542992d7e9f93c4,0.259093,0.373750,0.346622,0.320001,0.342500,0.373589
5adfa0a75542995534e8c822,0.375237,0.503335,0.487370,0.520660,0.471578,0.438108
5adfa324554299025d62a312,0.000000,0.000000,0.000000,0.000000,0.511395,0.355303
5adfa4fc55429942ec259acd,0.000000,0.469920,0.436332,0.500887,0.485280,0.170337
5adfa751554299025d62a32a,0.000000,0.000000,0.507325,0.459887,0.875000,0.750000
5adfafea5542995ec70e9070,0.850000,0.378207,0.968750,0.968750,0.906250,0.968750
5adfb057554299603e418367,0.000000,0.000000,0.000000,0.000000,0.455473,0.402500
5adfb0595542995ec70e9072,0.000000,0.516720,0.541220,0.621591,0.586447,0.545958
5adfb7c4554299603e41838a,0.000000,0.000000,0.862500,0.831250,0.000000,0.675000
5adfbe6e55429942ec259b34,0.000000,0.539007,0.513833,0.492852,0.445626,0.355469
5adfd2cb55429925eb1afaa4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5adfd78b55429906c02daa65,0.000000,0.000000,0.000000,0.242420,0.212353,0.176250
5adfddce55429925eb1afad5,0.000000,0.000000,0.407500,0.000000,0.451250,0.340749
5adfe10855429906c02daa7e,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5adfe109554299025d62a372,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5adfe28055429906c02daa84,0.371718,0.417400,0.282310,0.353391,0.399258,0.101004
5adfe594554299025d62a378,0.000000,0.000000,0.527418,0.494713,0.521222,0.535515
5adfe90855429942ec259b80,0.000000,0.000000,0.000000,0.325000,0.277918,0.000000
5adfe9ec554299603e4183bd,0.000000,0.893750,0.862500,0.579485,0.610735,0.654485
5adfeb1b55429925eb1afb2c,0.361896,0.000000,0.457190,0.233489,0.317786,0.381502
5adfed3555429925eb1afb39,0.363451,0.484749,0.376742,0.420284,0.440749,0.295273
5adfedcc554299025d62a38a,0.398512,0.424866,0.496857,0.355264,0.415051,0.523412
5adfee0e55429942ec259b98,0.000000,0.547114,0.000000,0.906250,0.875000,0.906250
5adfef8e55429925eb1afb49,0.000000,0.374632,0.000000,0.310728,0.276154,0.291916
5adfeffb55429942ec259ba0,0.273295,0.486205,0.392857,0.414209,0.475667,0.408235
5adff21255429925eb1afb65,0.000000,0.000000,0.000000,0.906250,0.875000,0.906250
5adff35355429925eb1afb78,0.000000,0.000000,0.000000,0.000000,0.403913,0.000000
5adff35955429925eb1afb7a,0.000000,0.968750,0.937500,0.968750,0.968750,0.968750
5adff61255429925eb1afba1,0.000000,0.417227,0.968750,0.447399,0.775000,0.503281
5adffbc055429942ec259bb7,0.000000,0.893750,0.000000,0.000000,0.348265,0.857353
5adffdfb55429906c02daa9d,0.369635,0.395417,0.472731,0.000000,0.875000,0.650000
5ae0045655429942ec259be6,0.000000,0.506154,0.454726,0.325249,0.000000,0.000000
5ae004eb55429942ec259bea,0.365338,0.305129,0.448335,0.438318,0.389903,0.262686
5ae00768554299025d62a3ac,0.850000,0.968750,0.937500,0.906250,0.875000,0.380154
5ae007fd554299025d62a3af,0.750000,0.441148,0.610015,0.700397,0.546119,0.340330
5ae00da755429906c02daab4,0.000000,0.893750,0.409975,0.453725,0.443667,0.224917
5ae017d955429925eb1afc0f,0.000000,0.625411,0.594161,0.458524,0.431477,0.469161
5ae0195a55429925eb1afc11,0.000000,0.000000,0.409395,0.000000,0.507477,0.308687
5ae01c59554299025d62a3ff,0.372856,0.416606,0.485356,0.454106,0.422856,0.222856
5ae01e0e55429925eb1afc18,0.000000,0.502973,0.460680,0.423222,0.300882,0.203427
5ae02082554299025d62a419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ae0318055429924de1b7053,0.372468,0.421506,0.000000,0.433776,0.397757,0.000000
5ae0370555429924de1b7066,0.000000,0.000000,0.499981,0.472269,0.875000,0.843750
5ae0489255429924de1b708d,0.000000,0.968750,0.937500,0.906250,0.875000,0.000000
5ae059f655429945ae95933a,0.000000,0.000000,0.545840,0.376523,0.000000,0.303198
5ae05ea555429924de1b70c2,0.850000,0.893750,0.937500,0.862500,0.906250,0.937500
5ae060cc5542993d6555eb1e,0.394811,0.662834,0.490096,0.568287,0.373786,0.592832
5ae06aac55429945ae95934d,0.434032,0.559750,0.000000,0.486613,0.451755,0.321353
5ae075fd5542993d6555eb60,0.000000,0.968750,0.937500,0.937500,0.968750,0.655417
5ae07ab555429924de1b70d4,0.364513,0.408775,0.265593,0.338038,0.386952,0.193743
5ae07ca155429945ae95936f,0.577090,0.383490,0.359032,0.315603,0.283802,0.163886
5ae07db455429924de1b70d8,0.000000,0.000000,0.524640,0.488993,0.000000,0.536182
5ae0823e55429906c02daad7,0.000000,0.514609,0.937500,0.542352,0.968750,0.544220
5ae08654554299603e418419,0.000000,0.411910,0.374390,0.420625,0.800000,0.480064
5ae0888a554299603e41841f,0.000000,0.442944,0.412634,0.475217,0.325445,0.301613
5ae0909f55429945ae9593c4,0.364644,0.486221,0.451210,0.412846,0.394154,0.427303
5ae0a2b855429945ae9593da,0.381020,0.429688,0.370682,0.000000,0.700000,0.283911
5ae0a3b25542993d6555ebd1,0.000000,0.000000,0.563977,0.906250,0.000000,0.338427
5ae0ab4355429945ae959404,0.000000,0.489996,0.358031,0.000000,0.000000,0.269571
5ae0b4dd55429945ae959434,0.000000,0.000000,0.471689,0.439770,0.421793,0.201824
5ae0ba645542993d6555ec24,0.000000,0.000000,0.000000,0.379572,0.775000,0.383821
5ae0baa255429924de1b715d,0.000000,0.404843,0.371533,0.000000,0.000000,0.000000
5ae0bbca554299603e418453,0.000000,0.649205,0.862500,0.862500,0.968750,0.645054
5ae0bc9e55429906c02dab12,0.269249,0.514951,0.490076,0.000000,0.467100,0.000000
5ae0be3655429906c02dab1b,0.000000,0.968750,0.862500,0.831250,0.862500,0.750000
5ae0bec355429924de1b716e,0.256971,0.000000,0.447993,0.314510,0.384389,0.258370
5ae0bf5b55429906c02dab22,0.000000,0.893750,0.862500,0.906250,0.875000,0.968750
5ae0c13a5542993d6555ec40,0.000000,0.968750,0.370580,0.906250,0.352679,0.178982
5ae0c3a15542993d6555ec4d,0.375497,0.488750,0.354860,0.439145,0.472429,0.184917
5ae0c55d5542993d6555ec55,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ae0c5d25542993d6555ec59,0.000000,0.000000,0.000000,0.477446,0.000000,0.426711
5ae0c76655429906c02dab44,0.000000,0.542281,0.391464,0.463625,0.552130,0.503170
5ae0ca1f55429906c02dab52,0.000000,0.427179,0.937500,0.968750,0.875000,0.968750
5ae0d2f155429945ae959474,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ae0dca855429924de1b71a7,0.000000,0.538533,0.501736,0.441508,0.507283,0.551033
5ae0dedf55429924de1b71b9,0.000000,0.000000,0.000000,0.449283,0.000000,0.286157
5ae0e0e155429924de1b71c2,0.269590,0.000000,0.000000,0.314765,0.000000,0.150946
5ae0e4a65542993d6555ec85,0.000000,0.968750,0.937500,0.937500,0.968750,0.968750
5ae0e756554299422ee99550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ae0e8f7554299422ee99554,0.000000,0.893750,0.937500,0.906250,0.875000,0.750000
5ae0e94e55429945ae95948f,0.000000,0.893750,0.862500,0.444127,0.800000,0.781250
5ae0e9b35542993d6555ec96,0.000000,0.000000,0.463326,0.410349,0.406562,0.465724
5ae0e9eb5542990adbacf6c5,0.000000,0.000000,0.000000,0.000000,0.246875,0.000000
5ae0eb055542997b2ef7d071,0.421898,0.524117,0.649305,0.724305,0.497904,0.724305
5ae0eead5542990adbacf6dc,0.423077,0.466691,0.937500,0.000000,0.875000,0.750000
5ae0f05f5542993d6555eca7,0.000000,0.000000,0.000000,0.451434,0.906250,0.295315
5ae0f6805542990adbacf6f2,0.000000,0.000000,0.000000,0.365655,0.000000,0.206071
5ae0f6e95542997b2ef7d0b5,0.000000,0.968750,0.968750,0.906250,0.875000,0.906250
5ae0fe1455429920d5234266,0.000000,0.527800,0.496550,0.465300,0.334050,0.309050
5ae100a9554299422ee995b8,0.000000,0.000000,0.000000,0.448001,0.000000,0.000000
5ae1050855429920d5234283,0.000000,0.486239,0.937500,0.906250,0.968750,0.501292
5ae10c4855429920d52342a7,0.000000,0.303981,0.445579,0.338806,0.451988,0.326800
5ae1117655429901ffe4ad47,0.397733,0.525399,0.494149,0.492765,0.462488,0.493230
5ae113f7554299422ee995fc,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ae1146055429901ffe4ad57,0.277732,0.538942,0.503750,0.441063,0.351442,0.000000
5ae1182b55429901ffe4ad80,0.256715,0.477261,0.445120,0.411848,0.386928,0.262249
5ae11c0d55429920d52342c8,0.409724,0.342885,0.387969,0.461824,0.433047,0.388963
5ae11fb65542997b2ef7d0e5,0.850000,0.968750,0.968750,0.906250,0.875000,0.750000
5ae121735542997b2ef7d0f0,0.250920,0.400433,0.374690,0.340735,0.209775,0.084929
5ae1218255429901ffe4adb7,0.000000,0.873750,0.742500,0.873750,0.893750,0.873750
5ae128d95542997b2ef7d110,0.850000,0.893750,0.509274,0.906250,0.875000,0.332876
5ae12bc7554299422ee99619,0.000000,0.000000,0.000000,0.000000,0.522398,0.397398
5ae12d6155429901ffe4adcf,0.000000,0.000000,0.000000,0.257526,0.000000,0.000000
5ae12e52554299422ee9961e,0.000000,0.443033,0.438214,0.000000,0.445057,0.682212
5ae130515542997b2ef7d121,0.000000,0.968750,0.937500,0.449831,0.937500,0.843750
5ae130f755429901ffe4add8,0.000000,0.968750,0.937500,0.906250,0.968750,0.000000
5ae137565542997b2ef7d134,0.262270,0.308420,0.272733,0.422532,0.314824,0.192447
5ae1387255429901ffe4ae03,0.000000,0.350948,0.332830,0.300985,0.417307,0.320953
5ae1388b55429901ffe4ae04,0.360338,0.478362,0.443901,0.306774,0.379192,0.262932
5ae13a5f55429920d5234331,0.000000,0.000000,0.000000,0.000000,0.308559,0.000000
5ae13ba3554299422ee99633,0.000000,0.000000,0.000000,0.456315,0.000000,0.000000
5ae13d9b55429920d523433c,0.000000,0.644464,0.613214,0.581964,0.552353,0.489853
5ae1437a55429920d523435b,0.000000,0.000000,0.937500,0.906250,0.906250,0.750000
5ae1444355429901ffe4ae33,0.361139,0.379840,0.448134,0.422757,0.357500,0.478586
5ae144c75542997b2ef7d19b,0.000000,0.536810,0.484302,0.455819,0.875000,0.559457
5ae146cf55429920d5234376,0.000000,0.000000,0.000000,0.000000,0.000000,0.336878
5ae147aa55429920d5234380,0.000000,0.610000,0.578750,0.547500,0.516250,0.486058
5ae1484855429920d5234384,0.367527,0.893750,0.373830,0.541544,0.512500,0.000000
5ae1486f5542990adbacf739,0.000000,0.000000,0.528446,0.564205,0.532955,0.340946
5ae1532255429901ffe4ae5f,0.000000,0.615179,0.583929,0.615179,0.521429,0.540179
5ae155c15542990adbacf758,0.000000,0.625577,0.594327,0.563077,0.531827,0.465173
5ae160265542990adbacf779,0.000000,0.618750,0.473675,0.556250,0.427711,0.494335
5ae168e75542990adbacf787,0.000000,0.000000,0.000000,0.000000,0.409625,0.373533
5ae17aa555429901ffe4ae99,0.000000,0.968750,0.469985,0.937500,0.968750,0.968750
5ae17b785542990adbacf7a3,0.000000,0.000000,0.396591,0.501035,0.000000,0.000000
5ae17e8055429901ffe4aeb0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ae17ef555429901ffe4aeb6,0.259115,0.479068,0.449440,0.417096,0.385318,0.259556
5ae182425542990adbacf7a9,0.000000,0.376127,0.343447,0.313138,0.283084,0.321591
5ae1830b55429901ffe4aee2,0.386854,0.459837,0.476020,0.444770,0.875000,0.750000
5ae18df6554299492dc91b3c,0.000000,0.000000,0.907500,0.427147,0.457614,0.465672
5ae1904a554299492dc91b42,0.000000,0.968750,0.937500,0.000000,0.000000,0.843750
5ae19839554299492dc91b50,0.358057,0.303182,0.449469,0.420929,0.390315,0.258097
5ae1a5a75542997283cd2235,0.000000,0.489217,0.465842,0.429893,0.462552,0.453226
5ae1a8bd554299492dc91b56,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ae1b614554299422ee99685,0.356512,0.476251,0.444583,0.412446,0.380431,0.341554
5ae1bb56554299422ee99689,0.000000,0.000000,0.937500,0.595840,0.564590,0.533340
5ae1c4e4554299234fd042f0,0.269817,0.536528,0.454949,0.438647,0.860000,0.466804
5ae1cab7554299492dc91b8a,0.374219,0.000000,0.937500,0.536250,0.413425,0.295046
5ae1cbb5554299492dc91b8b,0.000000,0.520908,0.493117,0.470969,0.503243,0.500300
5ae1d15c5542997283cd226a,0.000000,0.000000,0.000000,0.350374,0.000000,0.000000
5ae1d4665542997283cd2286,0.000000,0.419538,0.399701,0.356189,0.411399,0.216386
5ae1d62b554299234fd0431f,0.282097,0.424240,0.385843,0.427598,0.330851,0.277604
5ae1d71f5542997f29b3c14b,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ae1da64554299422ee996a6,0.000000,0.000000,0.469383,0.435702,0.410213,0.283520
5ae1dc64554299492dc91ba8,0.372122,0.389806,0.458027,0.422119,0.437100,0.516573
5ae1dd84554299422ee996b1,0.000000,0.000000,0.837500,0.000000,0.000000,0.000000
5ae1ddcb554299492dc91baa,0.000000,0.000000,0.000000,0.000000,0.434649,0.000000
5ae1e63e5542997f29b3c184,0.282767,0.488254,0.456659,0.425485,0.476322,0.504907
5ae1f1bc5542994d89d5b2da,0.359580,0.475386,0.445166,0.413789,0.384944,0.255644
5ae1f2325542997f29b3c1ad,0.000000,0.000000,0.000000,0.466075,0.497325,0.392857
5ae1f3ee5542997f29b3c1ae,0.310229,0.539904,0.862500,0.458750,0.875000,0.271812
5ae1fbfe5542997283cd2308,0.000000,0.493650,0.470326,0.000000,0.775000,0.169094
5ae204495542994d89d5b307,0.000000,0.451478,0.417466,0.425522,0.508224,0.449166
5ae205d75542997f29b3c204,0.434248,0.472952,0.485769,0.410452,0.291945,0.379202
5ae20b2d5542997283cd2357,0.000000,0.624306,0.393560,0.385138,0.549306,0.280135
5ae20de8554299492dc91bc0,0.000000,0.000000,0.000000,0.000000,0.322035,0.000000
5ae20e9a5542997283cd238f,0.000000,0.519095,0.488611,0.423863,0.397592,0.370132
5ae20ea65542994d89d5b326,0.000000,0.000000,0.355738,0.345192,0.414620,0.423860
5ae20f4a5542997283cd2397,0.330206,0.440920,0.300453,0.338300,0.000000,0.302434
5ae2119f5542997283cd23a8,0.000000,0.000000,0.937500,0.906250,0.000000,0.750000
5ae21393554299234fd043d0,0.000000,0.000000,0.937500,0.937500,0.000000,0.812500
5ae21464554299495565d9eb,0.377373,0.512697,0.479195,0.351296,0.318821,0.296286
5ae21536554299495565d9f0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ae215c2554299495565d9f3,0.000000,0.557778,0.821711,0.921711,0.440184,0.418520
5ae215e35542997283cd23cb,0.000000,0.968750,0.968750,0.937500,0.968750,0.937500
5ae2166c554299495565d9f6,0.850000,0.968750,0.502252,0.489976,0.968750,0.380369
5ae217455542994d89d5b340,0.000000,0.481713,0.454069,0.426906,0.292500,0.357541
5ae21845554299495565da01,0.356259,0.480025,0.448693,0.419094,0.388171,0.431573
5ae218bc5542994d89d5b349,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ae219345542997283cd23d6,0.000000,0.000000,0.338781,0.000000,0.428358,0.000000
5ae21c49554299234fd043d7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ae221875542994d89d5b364,0.000000,0.328782,0.000000,0.000000,0.000000,0.000000
5ae222485542994d89d5b368,0.000000,0.588975,0.544420,0.524712,0.450387,0.375383
5ae223b05542994d89d5b371,0.372795,0.454861,0.000000,0.461216,0.446774,0.304966
5ae223d15542996483e64901,0.401887,0.000000,0.000000,0.000000,0.450028,0.425446
5ae22442554299234fd043e8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ae22ae4554299234fd0440c,0.000000,0.000000,0.445782,0.000000,0.000000,0.000000
5ae22b0f554299495565da23,0.850000,0.893750,0.000000,0.831250,0.893750,0.529445
5ae22ba1554299495565da28,0.355477,0.478351,0.447144,0.480937,0.384750,0.400909
5ae231165542994d89d5b389,0.000000,0.940179,0.532083,0.554233,0.490683,0.865179
5ae232c6554299492dc91bdc,0.000000,0.968750,0.487983,0.937500,0.937500,0.781250
5ae2335d554299495565da39,0.438559,0.000000,0.000000,0.000000,0.000000,0.000000
5ae233795542994d89d5b391,0.000000,0.452697,0.000000,0.342500,0.452697,0.000000
5ae234bb5542992decbdcc5c,0.000000,0.311857,0.937500,0.906250,0.397277,0.650000
5ae2352f5542992decbdcc5e,0.000000,0.000000,0.366538,0.448736,0.401148,0.270777
5ae238195542992decbdcc7a,0.386798,0.968750,0.602466,0.481416,0.446106,0.300632
5ae23adb5542992decbdcc8e,0.308593,0.000000,0.937500,0.906250,0.522727,0.376629
5ae23b285542996483e64936,0.357041,0.303174,0.269758,0.421686,0.432220,0.750000
5ae23bdd5542992decbdcc99,0.000000,0.000000,0.531144,0.610501,0.000000,0.000000
5ae23c745542992decbdcc9b,0.363602,0.485122,0.391331,0.418444,0.399220,0.486117
5ae245365542994d89d5b3af,0.000000,0.893750,0.937500,0.451706,0.610972,0.937500
5ae24c195542996483e64965,0.850000,0.968750,0.937500,0.486467,0.875000,0.781250
5ae253ba5542992decbdccb8,0.374973,0.000000,0.477362,0.321250,0.418987,0.793750
5ae2564a5542992decbdccc4,0.000000,0.402990,0.445250,0.344343,0.309261,0.183985
5ae258195542994d89d5b3ed,0.261730,0.415863,0.937500,0.323926,0.359790,0.906250
5ae259b65542996483e64980,0.000000,0.000000,0.937500,0.000000,0.875000,0.906250
5ae25bca5542992decbdccca,0.000000,0.397594,0.000000,0.330103,0.000000,0.000000
5ae25dd65542994d89d5b3f8,0.000000,0.000000,0.000000,0.000000,0.601057,0.000000
5ae26a7b5542992decbdccf6,0.000000,0.000000,0.000000,0.000000,0.420877,0.176429
5ae2784b5542992decbdcd17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5ae27b0c5542996483e649b5,0.367554,0.394804,0.457534,0.524698,0.875000,0.403405
5ae286145542996483e649e0,0.389130,0.432880,0.937500,0.549107,0.514130,0.451630
5ae2870f5542992decbdcd35,0.000000,0.000000,0.506581,0.475573,0.000000,0.319323
5ae28c215542996483e649e2,0.000000,0.350275,0.393838,0.370102,0.000000,0.323375
5ae28c8e554299492dc91c2c,0.357167,0.477404,0.447028,0.411881,0.308464,0.326023
5ae28f26554299495565dabc,0.367626,0.498942,0.399940,0.000000,0.392318,0.214250
5ae2918a5542994d89d5b429,0.408790,0.671919,0.518642,0.365040,0.510449,0.453169
